m_date,m_close_dividend_and_split_adjusted,m_volume,c_log_returns_dividend_and_split_adjusted,c_annualized_volatility_252d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_252d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_momentum_12_1,c_momentum_6_1,c_absolute_momentum,c_trend_score
2006-01-03,53.119998931884766,4606500,,,,,,,,,
2006-01-04,53.29999923706055,5287900,0.003382831797150453,,,,,,,,
2006-01-05,52.34000015258789,7661800,-0.018175416840417152,,,,,,,,
2006-01-06,53.720001220703125,4629800,0.02602449436115473,,,,,,,,
2006-01-09,54.599998474121094,5394200,0.016248460425883546,,,,,,,,
2006-01-10,54.060001373291016,5700600,-0.009939288552968184,,,,,,,,
2006-01-11,54.529998779296875,4209500,0.008656420300679264,,,,,,,,
2006-01-12,54.43000030517578,3603000,-0.001835508499204341,,,,,,,,
2006-01-13,55.439998626708984,4346200,0.018385852058020367,,,,,,,,
2006-01-17,55.2599983215332,5130400,-0.003252040989607987,,,,,,,,
2006-01-18,54.06999969482422,4565200,-0.02176979137145157,,,,,,,,
2006-01-19,55.59000015258789,5290700,0.02772383396043182,,,,,,,,
2006-01-20,55.20000076293945,7270600,-0.007040364605841864,,,,,,,,
2006-01-23,55.77000045776367,4968500,0.010273131505108786,,,,,,,,
2006-01-24,55.72999954223633,3419100,-0.0007175052420346415,,,,,,,,
2006-01-25,56.13999938964844,10005200,0.007329966694290513,,,,,,,,
2006-01-26,55.880001068115234,4306500,-0.004642006558574431,,,,,,,,
2006-01-27,55.630001068115234,4285400,-0.004483910215659325,,,,,,,,
2006-01-30,56.68000030517578,3969200,0.018698776919120332,,,,,,,,
2006-01-31,56.70000076293945,5011700,0.00035280398276080644,,,,,,,,
2006-02-01,56.70000076293945,4700900,0.0,,,,,,,,
2006-02-02,56.97999954223633,5114300,0.004926096846573146,,,,,,,,
2006-02-03,56.5,5054000,-0.008459682883606469,,,,,,,,
2006-02-06,56.720001220703125,3455200,0.0038862655930409257,,,,,,,,
2006-02-07,54.599998474121094,10197200,-0.03809304894107721,,,,,,,,
2006-02-08,54.83000183105469,5375900,0.00420366800672235,,,,,,,,
2006-02-09,56.18000030517578,5299300,0.02432330429712352,,,,,,,,
2006-02-10,54.790000915527344,4328600,-0.025053114848127972,,,,,,,,
2006-02-13,53.720001220703125,5122900,-0.019722317881601545,,,,,,,,
2006-02-14,54.4900016784668,3611000,0.014231835019739241,,,,,,,,
2006-02-15,53.7599983215332,4813900,-0.013487564404801337,,,,,,,,
2006-02-16,54.52000045776367,5589300,0.01403795023117115,,,,,,,,
2006-02-17,54.959999084472656,3927200,0.008038016031443143,,,,,,,,
2006-02-21,55.119998931884766,3352600,0.0029069760713780913,,,,,,,,
2006-02-22,55.34000015258789,3835700,0.0039833697886547965,,,,,,,,
2006-02-23,54.63999938964844,2428700,-0.012729773023942181,,,,,,,,
