m_date,m_close_dividend_and_split_adjusted,m_volume,c_log_returns_dividend_and_split_adjusted,c_annualized_volatility_252d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_252d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_momentum_12_1,c_momentum_6_1,c_absolute_momentum,c_trend_score
2006-01-03,54.99141311645508,1075400,,,,,,,,,
2006-01-04,55.04618835449219,345500,0.0009955731827879148,,,,,,,,
2006-01-05,54.99831008911133,274400,-0.0008701619631887432,,,,,,,,
2006-01-06,55.01198196411133,500200,0.0002485562907835685,,,,,,,,
2006-01-09,55.018856048583984,351500,0.00012494832550143076,,,,,,,,
2006-01-10,54.96403884887695,406000,-0.0009968314490600312,,,,,,,,
2006-01-11,54.96403884887695,484700,0.0,,,,,,,,
2006-01-12,54.99141311645508,450600,0.000497915613175939,,,,,,,,
2006-01-13,55.101016998291016,226500,0.0019911254194827487,,,,,,,,
2006-01-17,55.08047866821289,447900,-0.00037280906728962465,,,,,,,,
2006-01-18,55.0735969543457,393200,-0.00012494705869481025,,,,,,,,
2006-01-19,55.08047866821289,588600,0.00012494705869474783,,,,,,,,
2006-01-20,55.101016998291016,383900,0.00037280906728969973,,,,,,,,
2006-01-23,55.10783386230469,565500,0.0001237081045511081,,,,,,,,
2006-01-24,55.094154357910156,227300,-0.00024826238955792885,,,,,,,,
2006-01-25,55.018856048583984,244600,-0.0013676552985919426,,,,,,,,
2006-01-26,55.02568054199219,220000,0.00012403148086020165,,,,,,,,
2006-01-27,54.984622955322266,362800,-0.0007464316935954658,,,,,,,,
2006-01-30,55.01198196411133,204100,0.0004974518872339229,,,,,,,,
2006-01-31,55.01198196411133,256400,0.0,,,,,,,,
2006-02-01,54.96190643310547,950100,-0.0009106804387199256,,,,,,,,
2006-02-02,54.96190643310547,435200,0.0,,,,,,,,
2006-02-03,54.989322662353516,250800,0.0004986980144158759,,,,,,,,
2006-02-06,54.96190643310547,192800,-0.0004986980144159014,,,,,,,,
2006-02-07,54.968719482421875,195800,0.0001239517972064828,,,,,,,,
2006-02-08,54.94816589355469,334300,-0.0003739841979044968,,,,,,,,
2006-02-09,54.93438720703125,226500,-0.0002507893420176421,,,,,,,,
2006-02-10,54.8931770324707,610800,-0.0007504523437256346,,,,,,,,
2006-02-13,54.93438720703125,159200,0.0007504523437255271,,,,,,,,
2006-02-14,54.93438720703125,296100,0.0,,,,,,,,
2006-02-15,54.92754364013672,435800,-0.00012458486485010398,,,,,,,,
2006-02-16,54.968719482421875,167200,0.0007493584047722663,,,,,,,,
2006-02-17,55.0098991394043,353400,0.0007488666328586065,,,,,,,,
2006-02-21,54.968719482421875,11045800,-0.0007488666328587492,,,,,,,,
2006-02-22,55.0098991394043,230700,0.0007488666328586065,,,,,,,,
2006-02-23,54.96190643310547,288200,-0.0008728184300651858,,,,,,,,
2006-02-24,54.98249816894531,282600,0.00037458452124328976,,,,,,,,
2006-02-27,54.95497512817383,216200,-0.0005007035457711258,,,,,,,,
2006-02-28,55.03053665161133,270800,0.0013740270714351177,,,,,,,,
2006-03-01,55.00228500366211,556600,-0.0005135131162690981,,,,,,,,
2006-03-02,55.02294158935547,207300,0.0003754881780424937,,,,,,,,
2006-03-03,54.96778869628906,251000,-0.0010028644694988244,,,,,,,,
2006-03-06,54.988521575927734,797100,0.0003771112332353075,,,,,,,,
