m_date,m_close_dividend_and_split_adjusted,m_volume,c_log_returns_dividend_and_split_adjusted,c_annualized_volatility_252d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_252d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_momentum_12_1,c_momentum_6_1,c_absolute_momentum,c_trend_score
2006-01-03,21.45586395263672,1256500,,,,,,,,,
2006-01-04,21.510129928588867,3369000,0.0025259978836554343,,,,,,,,
2006-01-05,21.47621726989746,386200,-0.0015778342630720923,,,,,,,,
2006-01-06,21.5576114654541,458700,0.0037828050632973727,,,,,,,,
2006-01-09,21.73398780822754,960100,0.00814833924426291,,,,,,,,
2006-01-10,21.67293357849121,760900,-0.0028131121972743756,,,,,,,,
2006-01-11,21.68649673461914,592100,0.0006256150725397445,,,,,,,,
2006-01-12,21.523700714111328,1296900,-0.007535109783656045,,,,,,,,
2006-01-13,21.44908332824707,903100,-0.003472777597202471,,,,,,,,
2006-01-17,21.340543746948242,886200,-0.005073183456353888,,,,,,,,
2006-01-18,21.36768913269043,928400,0.0012712017129888457,,,,,,,,
2006-01-19,21.469436645507812,1295100,0.004750444961527337,,,,,,,,
2006-01-20,21.00136947631836,2775400,-0.022042723643998657,,,,,,,,
2006-01-23,21.014942169189453,1260300,0.0006460678156481421,,,,,,,,
2006-01-24,21.170957565307617,1639900,0.007396599735720002,,,,,,,,
2006-01-25,21.164182662963867,883900,-0.0003200604682092918,,,,,,,,
2006-01-26,21.401596069335938,822500,0.011155246087592156,,,,,,,,
2006-01-27,21.44908332824707,578500,0.002216407255085638,,,,,,,,
2006-01-30,21.496564865112305,1174500,0.002211239471739469,,,,,,,,
2006-01-31,21.374467849731445,749200,-0.005696030058811858,,,,,,,,
2006-02-01,21.5576114654541,1824600,0.008531835848402598,,,,,,,,
2006-02-02,21.374467849731445,979100,-0.008531835848402738,,,,,,,,
2006-02-03,21.32697868347168,766900,-0.002224242487956718,,,,,,,,
2006-02-06,21.401596069335938,543800,0.0034926258199435545,,,,,,,,
2006-02-07,21.24557113647461,649500,-0.0073170453844203205,,,,,,,,
2006-02-08,21.34733009338379,968100,0.004778221139161864,,,,,,,,
2006-02-09,21.469436645507812,501600,0.005703694718506237,,,,,,,,
2006-02-10,21.611886978149414,961900,0.006613113981235614,,,,,,,,
