m_date,m_close_dividend_and_split_adjusted,m_volume,c_log_returns_dividend_and_split_adjusted,c_annualized_volatility_252d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_252d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_momentum_12_1,c_momentum_6_1,c_absolute_momentum,c_trend_score
2006-01-03,47.859764099121094,1392700,,,,,,,,,
2006-01-04,47.97447204589844,387600,0.0023938835675235103,,,,,,,,
2006-01-05,47.91710662841797,453400,-0.001196464280114654,,,,,,,,
2006-01-06,47.828487396240234,1193700,-0.00185114016757822,,,,,,,,
2006-01-09,47.859764099121094,413600,0.0006537208801693802,,,,,,,,
2006-01-10,47.47390365600586,698900,-0.008094990138995598,,,,,,,,
2006-01-11,47.395687103271484,394600,-0.001648928172467285,,,,,,,,
2006-01-12,47.713768005371094,626600,0.006688758496902457,,,,,,,,
2006-01-13,47.99015426635742,491000,0.005775876741442104,,,,,,,,
2006-01-17,48.203914642333984,454300,0.004444363987462601,,,,,,,,
2006-01-18,48.18827438354492,622100,-0.00032451299393395256,,,,,,,,
2006-01-19,48.047481536865234,490600,-0.0029260007526872678,,,,,,,,
2006-01-20,48.17262649536133,842600,0.0026012240397588356,,,,,,,,
2006-01-23,48.15694046020508,720400,-0.00032567436542361614,,,,,,,,
2006-01-24,47.92231750488281,300500,-0.004883955739532769,,,,,,,,
2006-01-25,47.40087127685547,1204500,-0.010940704692421439,,,,,,,,
2006-01-26,47.19750213623047,764100,-0.004299639551776706,,,,,,,,
2006-01-27,47.19750213623047,1091400,0.0,,,,,,,,
2006-01-30,47.15055465698242,308500,-0.0009951976695343717,,,,,,,,
2006-01-31,47.28094482421875,676100,0.0027615838108973425,,,,,,,,
2006-02-01,47.11924743652344,622300,-0.003425788485452723,,,,,,,,
2006-02-02,47.208168029785156,658500,0.0018853610938409783,,,,,,,,
2006-02-03,47.54314422607422,1524600,0.007070669184193266,,,,,,,,
2006-02-06,47.637325286865234,755100,0.0019790003560782956,,,,,,,,
2006-02-07,47.41232681274414,280500,-0.004734344406544795,,,,,,,,
2006-02-08,47.30241775512695,261700,-0.002320844710132816,,,,,,,,
2006-02-09,47.51697540283203,1119200,0.004525614576485088,,,,,,,,
2006-02-10,47.25529479980469,938000,-0.005522317181699943,,,,,,,,
2006-02-13,47.260528564453125,218700,0.00011074896176085787,,,,,,,,
2006-02-14,47.0930290222168,836100,-0.0035504695843268045,,,,,,,,
2006-02-15,47.208168029785156,720300,0.002441942804186528,,,,,,,,
2006-02-16,47.218658447265625,427800,0.00022219146645094276,,,,,,,,
2006-02-17,47.5954704284668,731400,0.007948477078859713,,,,,,,,
2006-02-21,47.51697540283203,433300,-0.0016505735452315893,,,,,,,,
2006-02-22,47.84141540527344,559000,0.006804671336936568,,,,,,,,
2006-02-23,47.72105026245117,288300,-0.0025190895951134455,,,,,,,,
2006-02-24,47.64775466918945,485700,-0.0015370981684287386,,,,,,,,
2006-02-27,47.569297790527344,446200,-0.001647958939942987,,,,,,,,
2006-02-28,47.804744720458984,744200,0.004937347773699449,,,,,,,,
2006-03-01,47.515926361083984,713600,-0.006059949850407209,,,,,,,,
2006-03-02,47.18510055541992,1640000,-0.006986770095434229,,,,,,,,
2006-03-03,46.912010192871094,1253300,-0.005804453019141521,,,,,,,,
2006-03-06,46.50239944458008,872700,-0.008769811319837569,,,,,,,,
2006-03-07,46.5339469909668,1692900,0.0006781768374298474,,,,,,,,
2006-03-08,46.51811981201172,1184700,-0.0003401789912139775,,,,,,,,
2006-03-09,46.5339469909668,282100,0.00034017899121409394,,,,,,,,
2006-03-10,46.36062240600586,1086900,-0.003731645180494569,,,,,,,,
2006-03-13,46.323822021484375,1740100,-0.0007941005997855782,,,,,,,,
2006-03-14,46.633689880371094,904400,0.006666895451129118,,,,,,,,
2006-03-15,46.3816032409668,971000,-0.005420339992243375,,,,,,,,
2006-03-16,46.80175018310547,1048000,0.009017700562477544,,,,,,,,
2006-03-17,46.65994644165039,703500,-0.003034480549523651,,,,,,,,
2006-03-20,46.73345947265625,576000,0.0015742663086017264,,,,,,,,
2006-03-21,46.49190902709961,817200,-0.005182087021885967,,,,,,,,
2006-03-22,46.591670989990234,205500,0.0021434929999295292,,,,,,,,
2006-03-23,46.44462966918945,613400,-0.0031609477631921886,,,,,,,,
2006-03-24,46.78599166870117,954800,0.007322991525903855,,,,,,,,
2006-03-27,46.612667083740234,467100,-0.0037115047740963053,,,,,,,,
2006-03-28,46.176780700683594,1094900,-0.009395240510364373,,,,,,,,
2006-03-29,45.95622253417969,1071700,-0.004787830203875726,,,,,,,,
2006-03-30,45.63590621948242,1152000,-0.0069944355466911474,,,,,,,,
2006-03-31,45.6201057434082,1167700,-0.00034628899274142004,,,,,,,,
2006-04-03,45.634883880615234,1549700,0.0003238866695860259,,,,47.173827640594,,,,
2006-04-04,45.58742904663086,749100,-0.0010404217289020539,,0.07237798411993475,,47.13775883023701,,,,
2006-04-05,45.650718688964844,638600,0.0013873506653981186,,0.0722268675251529,,47.10087385631743,,,,
2006-04-06,45.302818298339844,2022100,-0.007650105732238274,,0.0735169531788535,,47.05937721615746,,,,
2006-04-07,44.859981536865234,1956500,-0.009823127125512714,,0.07563864535920904,,47.01225807553246,,,,
2006-04-10,44.944297790527344,1527100,0.0018777786330207412,,0.07578801338057417,,46.96598083253891,,,,
2006-04-11,45.102481842041016,1237300,0.003513378598890672,,0.07492062281520447,,46.92833921644423,,,,
2006-04-12,44.82836151123047,1902000,-0.006096266187439349,,0.07564669334988931,,46.88758801657056,,,,
2006-04-13,44.5120964050293,3219400,-0.0070800270043207296,,0.07505429892947574,,46.83676783243815,,,,
2006-04-17,44.67545700073242,1465400,0.003663308884574629,,0.07438330373088865,,46.78415359012664,,,,
2006-04-18,44.75457763671875,2680300,0.0017694426028234801,,0.07375739357654411,,46.72940220908513,,,,
2006-04-19,44.48042678833008,1830300,-0.006144488089523805,,0.07439918021636441,,46.67054748535156,,,,
2006-04-20,44.44352722167969,1378200,-0.0008299129110730808,,0.07432772536155298,,46.613341861300995,,,,
2006-04-21,44.70185852050781,1303000,0.0057957463485935855,,0.0752669869544372,,46.55825030614459,,,,
2006-04-24,44.881080627441406,991500,0.004001260680920561,,0.07596250402332104,,46.50625253102136,,,,
2006-04-25,44.34865951538086,2067400,-0.01193385590965025,,0.07864423346407422,,46.44952780102927,,,,
2006-04-26,44.274845123291016,1544900,-0.0016657975659987935,,0.07613719956396171,,46.39990833827427,,,,
2006-04-27,44.33284378051758,1864200,0.0013091113474941,,0.07600028471876959,,46.35443757072328,,,,
2006-04-28,44.36448287963867,809400,0.000713417228103148,,0.07605158184282261,,46.30946901109483,,,,
2006-05-01,44.03106689453125,1795500,-0.007543763620176279,,0.07717545147202318,,46.25995333232577,,,,
2006-05-02,44.14748764038086,1097900,0.0026405697872915346,,0.07715130206992457,,46.210215916709295,,,,
2006-05-03,44.05226135253906,1114000,-0.002159333239158401,,0.07703684736165363,,46.16153359791589,,,,
2006-05-04,43.9781608581543,977800,-0.0016835205381377542,,0.07681101682420426,,46.11026364281064,,,,
2006-05-05,44.24274444580078,1685900,0.00599822411741009,,0.07637462716005294,,46.05787634471106,,,,
2006-05-08,44.26921463012695,666400,0.000598115449971977,,0.07619499311172068,,46.004414270794584,,,,
2006-05-09,44.24274444580078,341300,-0.0005981154499718622,,0.07585552256121203,,45.95410343957326,,,,
2006-05-10,44.32215118408203,1320200,0.0017931881248062428,,0.07603206293921778,,45.906797620985245,,,,
2006-05-11,44.10517501831055,1189800,-0.004907455885978137,,0.07556827577604976,,45.85264205932617,,,,
2006-05-12,43.74003601074219,1804700,-0.008313284382976651,,0.07642106388014362,,45.79684430076962,,,,
2006-05-15,43.914649963378906,1433500,0.003984138022329979,,0.07708640012358614,,45.74373511662559,,,,
2006-05-16,44.24274444580078,1677600,0.007443414121818807,,0.07882025454849932,,45.69849250430153,,,,
2006-05-17,43.96758270263672,1440800,-0.006238785061926557,,0.07919471730255159,,45.64705464196584,,,,
2006-05-18,44.565574645996094,2177700,0.01350908643660479,,0.0844031366370992,,45.60494220067584,,,,
2006-05-19,44.68199920654297,2619500,0.0026090261407270706,,0.08278337593716278,,45.55869662572467,,,,
2006-05-22,44.77726745605469,2652000,0.0021298695837772986,,0.08300808838116398,,45.51520919799805,,,,
2006-05-23,44.75080871582031,1394900,-0.0005910713629966354,,0.08150681271512916,,45.46615194895911,,,,
2006-05-24,44.77198791503906,1226300,0.00047315768521412354,,0.08150880032965839,,45.41934143550812,,,,
2006-05-25,44.59733581542969,678000,-0.0039085519429352955,,0.08170857950953209,,45.37092208862305,,,,
2006-05-26,44.565574645996094,398400,-0.0007124301037866513,,0.08170218327778878,,45.32324394347176,,,,
2006-05-30,44.544429779052734,482200,-0.0004745789763260059,,0.08080620121117991,,45.27149291265579,,,,
2006-05-31,44.279788970947266,880700,-0.005958771039661957,,0.08078131640169883,,45.220125652494886,,,,
