m_date,m_close_dividend_and_split_adjusted,m_volume,c_log_returns_dividend_and_split_adjusted,c_annualized_volatility_252d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_252d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_momentum_12_1,c_momentum_6_1,c_absolute_momentum,c_trend_score
2006-02-06,19.18509864807129,771500,,,,,,,,,
2006-02-07,18.630157470703125,674400,-0.02935222851172395,,,,,,,,
2006-02-08,18.55088233947754,335400,-0.0042642837187600886,,,,,,,,
2006-02-09,18.72529411315918,705900,0.009357882864992825,,,,,,,,
2006-02-10,18.384397506713867,276700,-0.01837289295721982,,,,,,,,
2006-02-13,18.098997116088867,237600,-0.015645814514691804,,,,,,,,
2006-02-14,17.948373794555664,256400,-0.008357014359209833,,,,,,,,
2006-02-15,17.686758041381836,404800,-0.014683288093421473,,,,,,,,
2006-02-16,17.900808334350586,463600,0.012029643837530022,,,,,,,,
2006-02-17,18.15449333190918,467700,0.014072226396994812,,,,,,,,
2006-02-21,18.455747604370117,714100,0.016457748677624805,,,,,,,,
2006-02-22,18.15449333190918,543900,-0.016457748677624832,,,,,,,,
2006-02-23,18.09107208251953,380400,-0.0034995350956624873,,,,,,,,
2006-02-24,18.582592010498047,535300,0.026806667592612115,,,,,,,,
2006-02-27,18.217914581298828,664500,-0.019819801451083908,,,,,,,,
2006-02-28,18.46367645263672,579700,0.013399939412827825,,,,,,,,
2006-03-01,18.424034118652344,270500,-0.0021493526506137176,,,,,,,,
2006-03-02,18.756999969482422,885900,0.017911000075422505,,,,,,,,
2006-03-03,18.93140983581543,362900,0.009255424268089377,,,,,,,,
2006-03-06,18.630157470703125,588300,-0.016040801607806462,,,,,,,,
2006-03-07,18.30512237548828,341300,-0.017600705203086542,,,,,,,,
2006-03-08,18.011796951293945,243700,-0.016154002500976573,,,,,,,,
2006-03-09,18.19413185119629,413100,0.010072186926516182,,,,,,,,
2006-03-10,18.114858627319336,398800,-0.004366596195145568,,,,,,,,
2006-03-13,18.352685928344727,328800,0.013043415767307222,,,,,,,,
2006-03-14,18.622230529785156,331700,0.014580120915740201,,,,,,,,
2006-03-15,18.416109085083008,566900,-0.011130281473512324,,,,,,,,
2006-03-16,18.574663162231445,642100,0.008572681160055991,,,,,,,,
2006-03-17,18.487459182739258,324200,-0.004705836304103559,,,,,,,,
2006-03-20,18.10692596435547,495500,-0.02079810515994161,,,,,,,,
2006-03-21,18.170351028442383,412200,0.003496686298884515,,,,,,,,
2006-03-22,18.13863754272461,283800,-0.0017468673752896375,,,,,,,,
2006-03-23,18.44782066345215,224500,0.016901908319630943,,,,,,,,
2006-03-24,18.40818214416504,310800,-0.002150994766157146,,,,,,,,
2006-03-27,18.519166946411133,147300,0.006010999389637002,,,,,,,,
2006-03-28,18.756999969482422,355200,0.01276076754015812,,,,,,,,
2006-03-29,18.883846282958984,319600,0.006739848131866317,,,,,,,,
2006-03-30,19.113746643066406,603700,0.012100933127884123,,,,,,,,
2006-03-31,18.97897720336914,402600,-0.007075892107160509,,,,,,,,
2006-04-03,19.066181182861328,406400,0.004584243352328907,,,,,,,,
2006-04-04,18.963119506835938,201400,-0.005420132711720492,,,,,,,,
2006-04-05,19.082040786743164,297300,0.006251605528890239,,,,,,,,
2006-04-06,19.422931671142578,619900,0.017706793135207056,,,,,,,,
2006-04-07,19.335723876953125,415600,-0.004500049866157012,,,,,,,,
2006-04-10,19.692474365234375,497100,0.01828218779941938,,,,,,,,
2006-04-11,19.771747589111328,537900,0.004017478443740671,,,,,,,,
2006-04-12,19.73211097717285,517700,-0.0020067217065963265,,,,,,,,
2006-04-13,19.85895347595215,233200,0.0064076545818151295,,,,,,,,
2006-04-17,20.0730037689209,526600,0.010720854068765311,,,,,,,,
2006-04-18,20.334619522094727,886800,0.012949012460173066,,,,,,,,
2006-04-19,20.53281021118164,558500,0.009699276128996941,,,,,,,,
2006-04-20,20.29497718811035,640100,-0.011650678543688243,,,,,,,,
2006-04-21,20.72307586669922,559000,0.020874429263843534,,,,,,,,
2006-04-24,20.310834884643555,481900,-0.020093373718841633,,,,,,,,
2006-04-25,20.374258041381836,550700,0.003117761497001197,,,,,,,,
2006-04-26,20.29497718811035,493900,-0.003898817042003096,,,,,,,,
2006-04-27,19.97787094116211,427100,-0.015748218233827434,,,,,,,,
2006-04-28,20.310834884643555,453800,0.016529273778829397,,,,,,,,
2006-05-01,20.53281021118164,571700,0.010869622998686213,,,,,,,,
2006-05-02,20.77064323425293,516300,0.011516501980908603,,,,,,,,
2006-05-03,20.398038864135742,422000,-0.018101844681570983,,,,,,,,
2006-05-04,20.152278900146484,445500,-0.012121383338801436,,,,,,,,
2006-05-05,20.374258041381836,377300,0.010954864537778622,,,,19.03107373676603,,,,
2006-05-08,20.318763732910156,342900,-0.002727462373355503,,0.20835797071847467,,19.049068420652358,,,,
2006-05-09,20.63587188720703,1164700,0.015486134201206432,,0.20105754318099262,,19.08090515742226,,,,
2006-05-10,21.151172637939453,757600,0.0246644326847119,,0.20588139544204917,,19.1221796066042,,,,
2006-05-11,21.357295989990234,1037600,0.009698066020062023,,0.2059313764225223,,19.163957414172945,,,,
2006-05-12,21.285947799682617,1040100,-0.0033462865647410425,,0.20201891795071347,,19.21001376802959,,,,
2006-05-15,20.564523696899414,685200,-0.03447968673140245,,0.21208966081094802,,19.249149110582138,,,,
2006-05-16,20.62794303894043,602500,0.003079174284751254,,0.2110445541217487,,19.291681955731104,,,,
2006-05-17,20.59623146057129,785100,-0.0015384945852358793,,0.20838897235830733,,19.337864073496018,,,,
2006-05-18,20.60416030883789,263100,0.00038489189175004197,,0.20750532016562975,,19.380774422297403,,,,
2006-05-19,20.152278900146484,724900,-0.02217563336552536,,0.21172007826298783,,19.412485304332915,,,,
2006-05-22,20.310834884643555,863900,0.00783710304077759,,0.2099653859947868,,19.441931134178525,,,,
2006-05-23,20.62794303894043,855100,0.015492133018233618,,0.20856499288084077,,19.481192240639338,,,,
